更新区分,品目コード,品名,品名カナ,JANコード,発注コード,基本品目,ブランド名称,販売単価,受注数,単品単位数量単位,入数,メーカーコード,メーカー名,大分類,大分類テキスト,中分類,中分類テキスト,小分類,小分類テキスト,原産国（名称）,質量,質量単位,特長,用途,仕様,仕様２,材質／仕上,セット内容／付属品,注意,後継品,送料無料フラグ,税区分,税率
I,K000004398,アソー(株) ASOH   エースボール Zero(黄銅製) BL 外ネジ・ドレン型 BL-0400 K000004398,エースボール Zero(オウドウセイ) BL ソトネジ・ドレンガタ BL-0400,,K000004398,,ASOH,4500,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,554,エースボール Zero（黄銅製） BL 外ネジ・ドレン型,日本,199,g,一次側がテーパー(PT)外ネジ、二次側はドレンの下向き排出用の形状。【特長】・タンクや容器に、カランの替りとして使用。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:1/2B(15A)/二次側(制御側)接続種類D:[ドレン排出用] ドレン型/二次側(制御側)チューブ外径 D(φ):12.7/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行6.6×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004399,アソー(株) ASOH   エースボール Zero(黄銅製) BL 外ネジ・ドレン型 BL-0600 K000004399,エースボール Zero(オウドウセイ) BL ソトネジ・ドレンガタ BL-0600,,K000004399,,ASOH,5040,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,554,エースボール Zero（黄銅製） BL 外ネジ・ドレン型,日本,249,g,一次側がテーパー(PT)外ネジ、二次側はドレンの下向き排出用の形状。【特長】・タンクや容器に、カランの替りとして使用。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:3/4B(20A)/二次側(制御側)接続種類D:[ドレン排出用] ドレン型/二次側(制御側)チューブ外径 D(φ):16/ボア径 d(φ):13/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.8×奥行8.1×高さ4.1㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004400,アソー(株) ASOH   エースボール Zero(黄銅製) BM 外・内ネジ型 BM-0033 K000004400,エースボール Zero(オウドウセイ) BM ソト・ウチネジカタ BM-0033,,K000004400,,ASOH,3750,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,555,エースボール Zero（黄銅製） BM 外・内ネジ型,日本,188,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・シール材を施工することで漏れなく配管可能な二次側平行ネジ。・喰い込み継手や、他の配管方法の継手などを接続するのに便利。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:3/8B(10A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD(φ):3/8B(10A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行5.55×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004401,アソー(株) ASOH   エースボール Zero(黄銅製) BM 外・内ネジ型 BM-0044 K000004401,エースボール Zero(オウドウセイ) BM ソト・ウチネジカタ BM-0044,,K000004401,,ASOH,3970,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,555,エースボール Zero（黄銅製） BM 外・内ネジ型,日本,236,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・シール材を施工することで漏れなく配管可能な二次側平行ネジ。・喰い込み継手や、他の配管方法の継手などを接続するのに便利。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:1/2B(15A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD(φ):1/2B(15A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.8×奥行5.75×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004402,アソー(株) ASOH   エースボール Zero(黄銅製) BM 外・内ネジ型 BM-0066 K000004402,エースボール Zero(オウドウセイ) BM ソト・ウチネジカタ BM-0066,,K000004402,,ASOH,4720,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,555,エースボール Zero（黄銅製） BM 外・内ネジ型,日本,292,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・シール材を施工することで漏れなく配管可能な二次側平行ネジ。・喰い込み継手や、他の配管方法の継手などを接続するのに便利。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:3/4B(20A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD(φ):3/4B(20A)/ボア径 d(φ):13/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅3.2×奥行5.9×高さ4.1㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004437,アソー(株) ASOH   エースボール Zero(黄銅製) BS 両外ネジ型 BS-0033 K000004437,エースボール Zero(オウドウセイ) BS リョウソトネジガタ BS-0033,,K000004437,,ASOH,3540,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,556,エースボール Zero（黄銅製） BS 両外ネジ型,日本,189,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)外ネジの配管用バルブ。【特長】・一般にはない外ネジによる配管が可能。・ハンドルの干渉も少なく取り付けられるので、新たな配管環境に対応。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:3/8B(10A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:3/8B(10A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行5.55×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004438,アソー(株) ASOH   エースボール Zero(黄銅製) BS 両外ネジ型 BS-0044 K000004438,エースボール Zero(オウドウセイ) BS リョウソトネジガタ BS-0044,,K000004438,,ASOH,3650,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,556,エースボール Zero（黄銅製） BS 両外ネジ型,日本,200,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)外ネジの配管用バルブ。【特長】・一般にはない外ネジによる配管が可能。・ハンドルの干渉も少なく取り付けられるので、新たな配管環境に対応。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:1/2B(15A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:1/2B(15A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行5.55×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004439,アソー(株) ASOH   エースボール Zero(黄銅製) BS 両外ネジ型 BS-0066 K000004439,エースボール Zero(オウドウセイ) BS リョウソトネジガタ BS-0066,,K000004439,,ASOH,4070,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,556,エースボール Zero（黄銅製） BS 両外ネジ型,日本,252,g,一次側がテーパー(PT)外ネジ、二次側が平行(PF)外ネジの配管用バルブ。【特長】・一般にはない外ネジによる配管が可能。・ハンドルの干渉も少なく取り付けられるので、新たな配管環境に対応。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:3/4B(20A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:3/4B(20A)/ボア径 d(φ):13/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.8×奥行5.85×高さ4.1㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004475,アソー(株) ASOH   エースボール Zero(黄銅製) BW 両内ネジ型 BW-0033 K000004475,エースボール Zero(オウドウセイ) BW リョウウチネジガタ BW-0033,,K000004475,,ASOH,3750,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,557,エースボール Zero（黄銅製） BW 両内ネジ型,日本,194,g,一次側がテーパー(PT)内ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・一般的な両内ネジタイプの汎用性の高い仕様。・面間も短く、狭小な場所の配管にも威力を発揮。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:Rc(PT)/一次側(供給側)取付ネジ呼びA:3/8B(10A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:3/8B(10A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行5.55×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004476,アソー(株) ASOH   エースボール Zero(黄銅製) BW 両内ネジ型 BW-0044 K000004476,エースボール Zero(オウドウセイ) BW リョウウチネジガタ BW-0044,,K000004476,,ASOH,3970,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,557,エースボール Zero（黄銅製） BW 両内ネジ型,日本,244,g,一次側がテーパー(PT)内ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・一般的な両内ネジタイプの汎用性の高い仕様。・面間も短く、狭小な場所の配管にも威力を発揮。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:Rc(PT)/一次側(供給側)取付ネジ呼びA:1/2B(15A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:1/2B(15A)/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.8×奥行5.75×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004477,アソー(株) ASOH   エースボール Zero(黄銅製) BW 両内ネジ型 BW-0066 K000004477,エースボール Zero(オウドウセイ) BW リョウウチネジガタ BW-0066,,K000004477,,ASOH,4720,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,557,エースボール Zero（黄銅製） BW 両内ネジ型,日本,293,g,一次側がテーパー(PT)内ネジ、二次側が平行(PF)内ネジの配管用バルブ。【特長】・一般的な両内ネジタイプの汎用性の高い仕様。・面間も短く、狭小な場所の配管にも威力を発揮。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:Rc(PT)/一次側(供給側)取付ネジ呼びA:3/4B(20A)/二次側(制御側)接続種類D:G(PF)/二次側(制御側)取付ネジ呼びD:3/4B(20A)/ボア径 d(φ):13/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅3.2×奥行5.9×高さ4.1㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004485,アソー(株) ASOH   エースボール Zero(黄銅製) BY ホースジョイント型 BY-0414 K000004485,エースボール Zero(オウドウセイ) BY ホースジョイントガタ BY-0414,,K000004485,,ASOH,4290,1,,,,アソー(株),daidoKKK,配管部品,kkk06,ボールバルブ,558,エースボール Zero（黄銅製） BY ホースジョイント型,日本,254,g,一次側がテーパー(PT)外ネジ、二次側はユニオン式のホース固定用。【特長】・ホース接続側がナットにて取り外しが可能。・バルブを固定した状態でもホースの脱着が容易。・接続の省力化、流体抵抗極少、優れた機能美、豊富なバリエーション。■一次側(供給側)接続種類A:R(PT)/一次側(供給側)取付ネジ呼びA:1/2B(15A)/二次側(制御側)接続種類D:[ホース接続] ホースジョイント型	/竹の子外径D(mm):14/ボア径 d(φ):10/使用温度範囲(℃):-10~80/使用圧力:0.98MPa以下/本体材質:[黄銅] C3771BE,,本体サイズ：幅2.5×奥行9.45×高さ4㎝,,C3771B,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
